file	beg	end	text	speaker	section
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	181.396	183.74	and my father finally left for good	Subject	
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	184.478	187.138	But while I feel like that has to be told somehow,	Subject	
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	187.514	190.023	these few pages going the way they've gone,	Subject	
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	190.518	192.342	what I really want to mention,	Subject	
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	192.711	195.712	and it took me until yesterday to get it into the air	Subject	
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	196.052	202.093	is that all that time ((penned)) right from the first reading was my darling pleasure	Subject	
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	204.805	205.361	Ha.	Subject	
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	212.259	213.011	{cough}	Subject	
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	213.568	214.103	{breath}	Subject	
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	233.034	237.358	There was a running set of lies that got handed to me all the time I was growing up	Subject	
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	238.067	243.024	Whenever issue number one came up, all the women's faces changed and all the girls were lied to	Subject	
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	243.752	247.367	I realize it was a ((conservative's)) and protective device	Subject	
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	247.772	250.816	but at my end of it, it added up to a lot of confusion	Subject	
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	251.352	255.741	For instance, my fourteenth birthday was marked by my first visit to a dentist	Subject	
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	256.163	260.772	Dentists are on hard times in West Texas where the water has natural fluoride	Subject	
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	261.112	267.969	My mother's nearing sixty and has had three fillings all her life long and she got those because she moved away from Texas	Subject	
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	269.965	276.465	Anyway, at the time I'm talking about we were living in York, Pennsylvania to be near my stepfather before he went off to war	Subject	
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	276.927	278.864	and it was my fourteenth birthday	Subject	
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	279.161	281.604	and I was going to the dentist for the first time	Subject	
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	281.995	290.352	and the bo- # a boy who was maybe sixteen was going to come to the apartment later and formally ask my parents if he could take me on my first official date	Subject	
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	290.869	295.005	They had agreed that he could ask, so it seemed likely the answer was yes	Subject	
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	296.01	297.629	While I was at the dentist's	Subject	
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	297.98	306.582	my mother started to show Dutch the presents I had got from my friends, three or four small things, one of which was the classic five year diary	Subject	
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	307.329	310.038	which fell open when she laid it down	Subject	
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	310.378	314.565	to what I had immediately written in on receiving it so as not to forget	Subject	
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	315.297	323.228	The entry was, The week before in the movie house with my friends, I had kissed the boy who was due to arrive around four this afternoon	Subject	
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	323.864	328.236	{breath} It was there in black and white with ecstatic exclamation marks	Subject	
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	328.825	332.838	That entry proved to be the first and last of that possibility	Subject	
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	333.375	337.005	One thousand eight hundred and twenty four days down the drain	Subject	
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	339.319	341.076	Precluded by stupidity	Subject	
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	341.689	349.243	I had taken the abstraction of my diary as an allowance, proof against getting hoisted on the hook because you wrote it down,	Subject	
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	349.613	351.681	the power of a defined occasion	Subject	
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	352.285	357.241	And I learned the way it really was when I got back from the dentist and faced those two faces,	Subject	
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	357.591	360.057	me the birthday girl and them the tribunal	Subject	
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	360.563	362.775	There was no doubt that I had made a mistake	Subject	
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	363.631	366.032	My mother took me into the kitchen to talk to me	Subject	
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	366.559	368.548	Kissing in the movies is vulgar	Subject	
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	369.559	370.68	but worse than that,	Subject	
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	371.115	372.735	and she rang the shift on me,	Subject	
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	373.61	376.437	No girl should kiss a boy until they're engaged	Subject	
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	378.885	380.114	I couldn't believe it,	Subject	
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	380.738	381.902	that she was saying ((that))	Subject	
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	382.712	383.804	I looked at her	Subject	
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	384.182	390.291	and she looked as solemnly back as if she meant to stand by that statement against come what may	Subject	
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	393.518	394.914	I just lost my place.	Subject	
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	397.576	400.512	I couldn't believe it. I mean she came off a farm	Subject	
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	402.0	405.624	and when Aunt Myrtle's baby came seven months after she was married	Subject	
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	0.108	11.88	Cries of love and alarm on the soundtrack fade into an air raid siren, factory whistle, or is it the whistle of a train approaching? We are as real and as near as cinema	Subject	
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	13.043	30.941	A little girl half turned away, holding her doll, smiles shyly. When the ambiguous siren or engine wails its warning, she turns directly towards the camera. Medium closeup, her expression changing to a mixture of astonishment or terror. This child isn't acting	Subject	
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	31.309	40.719	Perhaps she knows what the young actor in Ivan's childhood pretends he knows. Her look pierces the mask of western culture	Subject	
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	41.407	59.172	Almost forty years later, in June nineteen seventy two, a terrified Phan Thi Kim napalmed in ((error)) by a South Vietnamese bomber will come running naked down the road, having torn off her burning clothing. She is running towards the camera's single eye	Subject	
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	60.885	84.009	A man without wings swings slantingly into view through free space mute sky, one, two, three, four, five, six seconds of silent soundtrack before liturgical music through fade in to a certain point, then tapering emitting wave notes risen from years of other powers	Subject	
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	85.124	90.995	Balancing and hovering, he is swinging in a basket as if reentrance is easy	Subject	
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	91.748	100.354	swings in again coming home, so it's a picture projected though time, subtler than poems or a letter, because he is working on it	Subject	
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	100.784	105.151	Found footage shown at slower speed. Here is power	Subject	
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	105.938	131.707	A tremendous stratosphere spinnaker, so weightless after the ((weighty)) Spanish evacuation sequence hovers preparing for liftoff well he needs no map to return. Eviction angel astronaut, returning to homebase, as if he merely floated out of sight for fun, as if reentrance is possible, and surely there are to be anchorage mooring, helpers waiting	Subject	
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	132.2	147.54	Starboat ~USSR resembles a light sail of great speed, used on yachts when running before the wind, spinnaker because a yacht called sphinx carried such a sail in eighteen sixty six, utilitarian loveliness.	Subject	
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	147.92	158.02	A huge bubble of nylon pulling tons of boat through water, but sometimes relentless swinging and thrashing shakes the rig out of her ((tugging))	Subject	
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	159.292	173.129	Now the spinnaker is drawing, now the long chase ahead. Coming next will be other newsreel footage of young soldiers slogging through mud in shallow water, not doing well, exhausted, though one or two smile wanly at the camera	Subject	
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	174.586	176.444	I wish ((he)) could see this film	Subject	
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	177.069	189.755	Sometimes I recognize you inside it, so scared and young, always among those Soviet soldiers who ((are)) crossing Lake Syvash. Why should there be twice as many sick as wounded?	Subject	
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	190.964	194.63	You float back to me, everything inexpressible	Subject	
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	195.871	204.323	Aerodynamic repair experiment for the freshly washed white starboat ~USSR, getting ashore to let you sleep well	Subject	
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	205.322	210.507	Light sail of great spree- # spread, used on yachts when running before the wind	Subject	
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	211.694	215.288	Once you could cover my hand completely with your palm	Subject	
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	216.676	235.039	A huge bubble of nylon pulling tons of water through sky water, swinging and thrashing, relentless, threatening to shake the rig out, now tugging water, now touched by science, now drawing silence inside the long chase ahead. Scenes like this, men use	Subject	
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	236.271	249.525	clinging vine method to hang on, filling out, running before the wind. But here there is no yacht. An open ocean is air. The effect is the same, flying ((~G)) about astride the small ((balloon)) so ((spinnaker)) to get north	Subject	
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	250.016	264.614	Smaller balloons circle and touch the mother one, as satellites do. Then sacred chorus, singing, Sanctus, sanctus, all is well, melody for a while. Melodies antedate language as they do not grow old	Subject	
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	265.041	272.995	A peaceful weightless, wingless furlough, one or two other balloons revolve around these smaller powers after peace	Subject	
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	274.825	288.055	One aerialist soldier attached by a string to a satellite balloon, floats in and down across the screen, from right to left. Where are his supports, as child attached to a mother	Subject	
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	288.984	295.491	As if he were returning home again, a crowd to watch, and applaud, so from heaven he smiles	Subject	
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	296.281	304.271	Where are you, systems of planets around us, drifting out of sight, away out of the frame of the screen behind the wings	Subject	
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	305.028	315.997	Annihilation is the deep chaos answer, sheets and white film turmoil, it's a separation wish to be carried out also as if to silence of either	Subject	
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	316.64	326.3	Irrationality of speech to surrender the beauty of this voyage without baggage to shed Earth, because our fathers have not kept their word	Subject	
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	326.922	332.7	Artificers and builders convey to one another, someone was thought to be worthy	Subject	
Howe-Susan_04_Complete-Reading_SUNY-Buffalo_11-6-94	333.732	354.671	Colorless prefigures a connection when the unconscious mind mirrors love partners who are in absolute contrast, but by early influence that the child had had time, if ever there was a way to translate the feeling of image juxtaposition in these words moving from left to right across this sheet of paper	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	0.947	2.111	Mother my name	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	3.181	4.534	Pin eyed children	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	5.842	7.289	Sundial lair	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	7.664	9.038	from mortal fear	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	10.943	12.54	((Who'd)) Peru	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	14.166	16.022	Prison stone guardian	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	16.9	18.588	((Garden)) of resurrection	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	20.106	21.653	Fictitious steeps	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	22.773	25.727	Cries open to the words inside them	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	26.832	28.889	Cries hurled through the woods	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	32.522	34.967	Threadbare evergreen season	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	36.506	39.915	Mother and maiden singing into the draft	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	41.604	44.631	Keen woes sentries slacken	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	45.482	48.523	Woe long wars, endurance bear	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	50.573	53.553	In forest, splinter companion	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	54.759	60.123	Essential simplicity of thought wedged back playmate of remote	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	61.938	63.659	((Here is colon pan))	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	64.121	66.914	To rhyme with reason, revels run	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	71.346	73.07	Untraceable wandering	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	74.628	76.188	The meaning of knowing	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	77.866	80.88	Poetical sea sight state	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	81.845	84.082	Abstract alien point	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	84.904	87.383	Root casket tangled scrawl	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	89.547	91.034	Mistletoe arrow	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	91.57	93.338	Ascetic hero shadow	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	94.697	98.441	Shelter secret in heart or wound drawn out	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	99.996	101.798	Rhyme of heaven open	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	102.79	105.362	Collision with human protection	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	109.568	111.276	Home in a human knowing	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	112.498	115.492	Stretched out at the thresh of beginning	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	117.099	118.546	Sphere of sound	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	119.764	122.161	Body of articulation, chattering	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	123.925	125.124	An assassin	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	126.035	127.91	Shabby halo helmet	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	128.746	132.169	Hideout haystack hunter chamois	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	133.79	136.208	History of seedling and seduction	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	136.676	139.135	Kinship of infinite separation	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	141.105	142.478	Sight of thought	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	144.21	149.869	Crooked erratic perception ((shoal)) ruin ((abasol)) veil veiling	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	151.513	152.89	Braggart expert	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	154.098	156.262	Discourse on dice	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	157.553	161.07	Face to visible sense gathers moss	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	164.963	167.053	Left home to seek lost	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	168.54	170.067	Pitchfork origin	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	171.448	177.237	Tribunal of eternal revolution tribunal of rigorous reevaluation	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	178.262	185.73	Captive crowned, tyrant deposed, ego as captive thought, conscience in ears, too late	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	187.756	189.25	Father, the law	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	190.227	194.322	((Stamp hero)) partner, pledge of creditor to debtor	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	196.199	201.544	Destiny of calamitous silence, mouth condemning me to absence	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	203.062	205.406	Uneasy antic alibi	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	206.561	208.369	Dimmed dimmest world	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	209.511	212.09	Final fertile mantle of family	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	213.349	214.965	Leap from scratch	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	215.44	216.646	to ward off	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	221.572	223.166	The now that is night	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	224.773	227.037	Time comprehended in thought	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	229.146	230.941	Sullen chill uncertain	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	231.653	232.698	Solitude	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	233.086	234.533	and chill uncertain	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	236.199	237.947	Glacier cloud drifting	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	239.682	244.383	Nimbus of extinction, mimic tracery, mimic swaddling	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	245.006	246.399	Week of dull day	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	246.802	248.182	under Hell sky	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	250.607	252.797	All things double on one another	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	253.809	255.839	On to pure purpose	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	257.41	259.841	Spinoza the lens grinder	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	260.866	263.156	lenses and language	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	264.611	267.303	Total systemic circular knowledge	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	268.599	270.823	System impossible in time	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	271.631	273.535	Truant freedom ((a)) dream	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	275.738	277.289	Wishes fly off	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	278.487	280.738	Tender consecration of garden	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	281.749	283.494	Frost ends the rose	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	283.944	286.588	November affirmation in negation	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	288.562	290.806	((Shear)) against easternmost	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	291.721	294.152	Eternal ideal sequence	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	295.799	297.98	Out among haphazard children	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	298.846	300.868	Sunny investigations	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	301.253	302.43	of permanence	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	307.127	310.258	Philology heaped in thin	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	311.109	312.044	hearing	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	313.78	315.802	cult code mediation	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	316.501	317.734	cult cairn	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	318.652	320.667	Symbol allotted to ocean	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	322.621	323.466	Talker	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	324.037	329.839	and intellectual attacker edging and dodging, outer shallow, mute	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	332.2	333.558	Mackerel sky	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	334.33	335.545	wind ripples	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	336.534	338.349	Legend of the King's hill	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	340.218	343.865	Name of wildflowers roost in neighboring	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	345.572	349.29	Scuffle, eminence, peacock, keeper	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	351.582	353.016	Sign of sound	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	353.819	355.19	Sibilant wind	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	356.942	360.287	Scanned chronicles clasp edges	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	361.62	363.024	Rag voracity	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	364.007	365.725	Ring of our bodies	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	367.488	370.777	Names are bridges to coast	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	371.356	372.361	permanence	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	373.812	376.395	Naked figure moving in color	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	377.012	378.133	all flower	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	383.223	386.048	Occult ferocity of origin	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	387.668	393.234	Each winged ambition, sand, track, wind, scatter	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	395.362	397.661	((Inarticulate)) true meaning	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	398.512	400.258	Lives beyond thought	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	400.792	402.316	linked from beginning	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	403.271	404.657	Pilings of thought	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	405.245	406.478	Under spoken	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	408.814	410.94	Physiognomy of liberty	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	412.421	415.295	Far friend forever nestling	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	416.447	418.026	Forfeit mortality	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	419.215	421.292	Cycle snare mastery	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	421.895	425.482	Headlong sentries, cycles and snare	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	427.556	430.386	Face answers to face, limit	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	430.952	432.323	and quiet limit	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	433.637	434.946	Field of vision	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	435.881	437.411	and field of future	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	439.406	441.938	Shadowy Icarian figuration	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	443.191	445.4	vision closes over vision	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	446.047	447.619	{NSV} Stand point	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	447.958	449.544	melts into open	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	451.165	452.654	((Wanton meteor))	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	453.398	454.928	((enzyme screaming))	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	460.321	462.413	Girl with forest shoulder	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	463.817	466.949	Girl stuttering out mask or trick	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	468.285	470.397	Aria out of hearing	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	471.857	477.13	Sound through cult enunciation, sound through initiation occult	Subject	
Howe-Susan_Complete-Reading_Segue-Series_Ear-Inn_4-12-86	479.145	481.694	Enunciate barbarous jargon	Subject	
